protein_id,phi_mean,phi_std,psi_mean,psi_std,rsa_mean,rsa_std,contact_number_mean,contact_number_std,long_range_contacts_mean,betweenness_centrality_mean,core_mean,plddt_mean_mean,plddt_mean_std,disorder_proxy_mean,is_helix_mean,is_sheet_mean,is_coil_mean,label,long_range_norm,charged_fraction,polar_fraction,hydrophobic_fraction,contact_order,graph_density,total_sasa,length,contact_density,mean_entropy,variance_entropy,std_entropy,skew_entropy,pct_conserved,pct_variable,cysteine_count,cysteine_fraction,has_4plus_cys,is_short
seq_422,-25.631502,96.44455,72.27833,76.00529,0.5515836,0.36154288,7.2080927,3.7043476,1.7080925,0.031326406,0.2933526011560693,66.53842,28.782198,0.5245664739884393,0.2167630057803468,0.0823699421965317,0.7008670520231214,1,163.98233,0.2658959537572254,0.384393063583815,0.3092485549132948,20.836103,0.0110050251256281,8166.0,692.0,36.735798,0.0216927539142661,1.8540485417662706e-05,0.0043058663957051,1.7380577676466178,0.0151515151515151,0.101010101010101,12,0.017341040462427744,1,0
seq_171,-30.301702,98.70631,55.13234,69.59887,0.64906293,0.28434917,6.5276594,2.767771,0.7574468,0.045286734,0.1276595744680851,57.174168,18.77726,0.7148936170212766,0.3021276595744681,0.1106382978723404,0.5872340425531914,1,27.268576,0.1106382978723404,0.4042553191489361,0.3872340425531915,13.464265,0.0270351758793969,2392.5,235.0,25.74132,0.0216235156399506,3.1519050036521524e-05,0.0056141829357905,1.6415552508247742,0.0151515151515151,0.4545454545454545,8,0.03404255319148936,1,1
seq_335,-58.777317,47.291172,-20.751547,56.966415,0.45574668,0.25334516,9.195876,2.6166103,1.5876288,0.041029118,0.2371134020618556,90.53031,16.623085,0.1443298969072164,0.8556701030927835,0.0,0.1443298969072164,1,16.746635,0.3608247422680412,0.2577319587628865,0.3505154639175257,10.003875,0.0942211055276382,1185.0,97.0,19.252085,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1
seq_457,-70.81111,71.87801,56.230556,79.25636,0.5541016,0.27060613,8.083333,2.689311,1.5,0.03623407,0.1805555555555555,56.939026,10.806989,0.8611111111111112,0.2638888888888889,0.2777777777777778,0.4583333333333333,1,13.360824,0.1805555555555555,0.3333333333333333,0.3611111111111111,5.643986,0.1046231155778894,804.0,72.0,13.332542,0.4443689462060162,0.0039717874837837,0.0630221190042335,0.0543060509543858,0.0,0.2,7,0.09722222222222222,1,1
seq_432,-52.11585,74.37964,41.831936,70.96076,0.6608656,0.30327362,6.5314684,2.6602056,0.5641026,0.100641705,0.1328671328671328,57.9907,24.537638,0.6713286713286714,0.3659673659673659,0.0326340326340326,0.6013986013986014,1,37.051388,0.2703962703962704,0.2540792540792541,0.4242424242424242,14.42955,0.0141206030150753,5031.0,429.0,33.284164,0.0,0.0,0.0,0.0,0.0,0.0,2,0.004662004662004662,0,0
seq_089,-70.94867,58.059402,48.802036,85.33981,0.2986359,0.29340184,9.965571,3.2717185,3.1580594,0.011773836,0.5336463223787168,91.13908,15.268295,0.0704225352112676,0.2738654147104851,0.1956181533646322,0.5305164319248826,1,202.49715,0.2081377151799687,0.3114241001564945,0.380281690140845,12.586962,0.0166331658291457,7336.5,639.0,28.852858,0.0216676048018555,2.330665068048658e-05,0.0048276962083882,1.6771569167505738,0.0631313131313131,0.0277777777777777,5,0.00782472613458529,1,0
seq_400,-68.705444,39.712906,3.365544,71.625305,0.3529638,0.2831287,8.953368,2.5962813,1.849741,0.015653983,0.4455958549222797,89.04987,14.580205,0.0854922279792746,0.6191709844559585,0.0310880829015544,0.349740932642487,1,79.74651,0.2279792746113989,0.266839378238342,0.4689119170984456,9.294553,0.0218090452261306,4842.0,386.0,23.644999,0.0,0.0,0.0,0.0,0.0,0.0,5,0.012953367875647668,1,1
seq_214,-70.4503,60.60577,55.15273,75.675804,0.43781674,0.28825018,8.4,2.7180517,2.0242424,0.022428686,0.3212121212121212,59.684303,16.889921,0.6424242424242425,0.3212121212121212,0.296969696969697,0.3818181818181818,1,39.7619,0.2848484848484848,0.206060606060606,0.4666666666666667,5.689141,0.048894472361809,2010.0,165.0,15.967252,0.0,0.0,0.0,0.0,0.0,0.0,2,0.012121212121212121,0,1
seq_117,-77.63155,63.02972,72.4418,90.49031,0.35614794,0.31660342,9.655738,3.4385145,3.8114755,0.02024328,0.4754098360655737,92.66357,13.887278,0.1229508196721311,0.151639344262295,0.3114754098360656,0.5368852459016393,1,96.31578,0.1147540983606557,0.3442622950819672,0.4385245901639344,14.193489,0.0438693467336683,2673.0,244.0,20.425188,0.0,0.0,0.0,0.0,0.0,0.0,4,0.01639344262295082,1,1
seq_327,-59.990654,74.23545,62.83925,82.69883,0.45303258,0.33164778,8.7476635,3.6005592,2.2803738,0.032974783,0.3364485981308411,85.874016,13.769806,0.1775700934579439,0.2616822429906542,0.2897196261682243,0.4485981308411215,1,27.89316,0.2429906542056074,0.2897196261682243,0.3364485981308411,10.263682,0.0907035175879397,1215.0,107.0,16.368574,0.0,0.0,0.0,0.0,0.0,0.0,9,0.08411214953271028,1,1
seq_456,-64.314445,72.11663,74.18666,78.72288,0.4952908,0.3090751,8.644444,3.5166094,2.6666667,0.031097492,0.3,73.377335,15.409249,0.3111111111111111,0.1555555555555555,0.2666666666666666,0.5777777777777777,1,27.763493,0.2,0.3555555555555555,0.3333333333333333,6.5300746,0.0946733668341708,1020.0,90.0,13.345598,0.0369519036788508,1.8697639775635028e-05,0.0043240767541331,2.9271784141885893,0.0096153846153846,0.0,10,0.1111111111111111,1,1
seq_189,-68.716774,71.63816,89.7651,64.27145,0.395511,0.29725185,9.355704,3.248854,3.9463086,0.020778345,0.3892617449664429,56.673756,10.488333,0.87248322147651,0.0335570469798657,0.4026845637583892,0.5637583892617449,1,62.84935,0.1812080536912751,0.3154362416107382,0.3959731543624161,7.132765,0.0663819095477386,1686.0,149.0,15.566531,0.0,0.0,0.0,0.0,0.0,0.0,2,0.013422818791946308,0,1
seq_529,-73.52977,50.921494,37.0291,88.14629,0.31565452,0.30963233,9.725753,3.0617316,2.9765887,0.013823373,0.5284280936454849,89.58014,13.562067,0.1237458193979933,0.3812709030100334,0.1672240802675585,0.451505016722408,1,91.50961,0.2006688963210702,0.2842809364548495,0.451505016722408,8.210248,0.0330653266331658,6892.5,299.0,18.95061,0.0,0.0,0.0,0.0,0.0,0.0,5,0.016722408026755852,1,1
seq_330,-60.379997,76.033134,88.310585,51.64517,0.61077523,0.26740274,7.0117645,2.9174929,1.7882353,0.046258986,0.1058823529411764,49.194355,6.52177,1.0,0.0,0.2941176470588235,0.7058823529411765,1,21.67785,0.2588235294117647,0.2235294117647059,0.4588235294117647,10.462757,0.0796482412060301,970.5,85.0,17.744638,0.0,0.0,0.0,0.0,0.0,0.0,2,0.023529411764705882,0,1
seq_535,-61.353043,45.88228,38.68435,75.26631,0.7390582,0.16985492,6.0,1.7966831,0.0,0.11829246,0.0,56.546524,11.270914,0.8695652173913043,0.391304347826087,0.017391304347826,0.591304347826087,1,0.0,0.2695652173913043,0.2869565217391304,0.3652173913043478,8.982714,0.0434170854271356,2691.0,115.0,27.684164,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1
seq_392,-70.33918,63.103283,59.96745,78.734116,0.39337444,0.33040544,8.612085,3.03489,2.4249513,0.014820767,0.4366471734892787,79.842354,22.165562,0.2222222222222222,0.2085769980506822,0.2378167641325536,0.5536062378167641,1,144.44815,0.2826510721247563,0.3099415204678362,0.3645224171539961,13.66735,0.0190452261306532,6195.0,513.0,28.774513,0.1404572412882662,0.0015106850909516,0.0388675326069419,3.1244882751674545,0.0555555555555555,0.6666666666666666,8,0.015594541910331383,1,0
seq_439,-67.87716,46.3726,-0.9269034,69.5444,0.47973198,0.30144498,8.13198,2.2908075,0.893401,0.03613119,0.2538071065989847,82.073,15.258694,0.248730964467005,0.6903553299492385,0.0304568527918781,0.2791878172588832,1,21.642942,0.2639593908629442,0.248730964467005,0.4568527918781725,15.224762,0.0415075376884422,2386.5,197.0,26.170168,0.0,0.0,0.0,0.0,0.0,0.0,1,0.005076142131979695,0,1
seq_547,-75.3,66.52166,73.84955,82.117004,0.46683803,0.34440374,8.754545,3.6431868,3.0454545,0.024682669,0.3454545454545454,80.04982,20.95908,0.3,0.2045454545454545,0.3318181818181818,0.4636363636363636,1,76.53166,0.2181818181818181,0.3181818181818182,0.3954545454545454,12.957107,0.0383417085427135,5073.0,220.0,21.987808,0.0321754800835321,8.147105311095043e-05,0.0090261316803462,1.876758479604525,0.0040983606557377,0.7909836065573771,5,0.022727272727272728,1,1
seq_420,-54.56769,79.46581,34.23282,61.151546,0.66884756,0.2640717,6.574359,2.148689,0.42051283,0.08720441,0.1025641025641025,63.77605,12.897803,0.7076923076923077,0.3179487179487179,0.0615384615384615,0.6205128205128205,1,12.472697,0.241025641025641,0.2461538461538461,0.4307692307692308,7.0199814,0.0350753768844221,2214.0,195.0,27.830755,0.1834194226026924,0.0012781801119078,0.0357516448839468,0.9263529477915358,0.0,0.72,6,0.03076923076923077,1,1
seq_179,-60.820274,75.135025,63.524323,71.33596,0.6433429,0.24580592,7.4054055,2.163957,0.9189189,0.05907277,0.081081081081081,57.09297,6.4197297,0.9594594594594594,0.2297297297297297,0.1621621621621621,0.6081081081081081,1,9.182481,0.2027027027027027,0.2162162162162162,0.4324324324324324,9.742365,0.0951758793969849,840.0,74.0,18.379837,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1
seq_338,-85.221344,66.636444,100.24939,68.375244,0.4409053,0.3362061,8.890244,3.2578592,3.195122,0.029542435,0.3475609756097561,88.26921,16.308128,0.1890243902439024,0.0792682926829268,0.4512195121951219,0.4695121951219512,1,58.94101,0.1707317073170731,0.3719512195121951,0.3719512195121951,12.911686,0.0581909547738693,1843.5,164.0,20.179478,0.0,0.0,0.0,0.0,0.0,0.0,8,0.04878048780487805,1,1
seq_307,-46.759953,83.64925,58.724075,58.651165,0.7791499,0.17742547,5.449631,1.7410697,0.15233415,0.10994888,0.0049140049140049,53.53703,16.058912,0.7960687960687961,0.2186732186732186,0.0245700245700245,0.7567567567567568,1,11.376915,0.2383292383292383,0.398034398034398,0.3366093366093366,16.678873,0.0123115577889447,4837.5,407.0,40.051006,0.0,0.0,0.0,0.0,0.0,0.0,2,0.004914004914004914,0,0
seq_402,-51.46984,89.67056,106.021194,51.76926,0.57540476,0.30878946,7.452381,3.281128,2.5984128,0.08032384,0.2142857142857142,61.93368,24.597658,0.5706349206349206,0.0222222222222222,0.3571428571428571,0.6206349206349207,1,439.32263,0.1373015873015873,0.4865079365079365,0.3206349206349206,24.747831,0.006180904522613,14010.0,1260.0,54.351307,0.0,0.0,0.0,0.0,0.0,0.0,10,0.007936507936507936,1,0
seq_309,-68.339775,76.02691,87.25341,80.72893,0.5115295,0.30611882,8.386364,3.391781,2.4545455,0.044221282,0.2386363636363636,81.71728,17.506638,0.25,0.0,0.4090909090909091,0.5909090909090909,1,25.756094,0.0909090909090909,0.2954545454545454,0.5227272727272727,13.359059,0.0941708542713567,930.0,88.0,19.545958,0.0,0.0,0.0,0.0,0.0,0.0,4,0.045454545454545456,1,1
seq_013,-58.170055,47.694073,38.056496,70.06235,0.74038595,0.19728002,5.819209,1.9338708,0.0,0.102326654,0.0169491525423728,70.12543,19.55055,0.6101694915254238,0.384180790960452,0.0,0.615819209039548,1,0.0,0.1977401129943503,0.2372881355932203,0.5423728813559322,16.671724,0.0337688442211055,1974.0,177.0,33.77572,0.0,0.0,0.0,0.0,0.0,0.0,3,0.01694915254237288,0,1
seq_279,-77.8602,67.4932,76.953575,85.328094,0.32979798,0.314963,9.994898,3.4883766,3.5867348,0.0131261535,0.5076530612244898,88.1154,17.77313,0.1122448979591836,0.0535714285714285,0.4336734693877551,0.5127551020408163,1,140.67175,0.2627551020408163,0.2168367346938775,0.4107142857142857,9.508214,0.0265829145728643,4449.0,392.0,21.427137,0.0,0.0,0.0,0.0,0.0,0.0,7,0.017857142857142856,1,1
seq_244,-57.022858,79.75176,63.81143,71.6679,0.5403647,0.32638696,8.933333,3.5875497,2.7428572,0.03035492,0.2666666666666666,53.508,10.530794,0.9904761904761904,0.1619047619047619,0.3047619047619048,0.5333333333333333,1,32.238804,0.1809523809523809,0.3142857142857143,0.419047619047619,8.63485,0.0818090452261306,1117.5,105.0,15.740271,0.0217146352279943,1.3959421273543428e-05,0.0037362308913587,0.5586829010946273,0.0681818181818181,0.0025252525252525,6,0.05714285714285714,1,1
seq_480,-55.29423,70.24737,52.036537,91.47668,0.6769653,0.20444004,6.5384617,1.8625467,0.0,0.084358975,0.0192307692307692,70.81847,11.325151,0.4230769230769231,0.3269230769230769,0.1538461538461538,0.5192307692307693,1,0.0,0.1346153846153846,0.2115384615384615,0.5769230769230769,8.60185,0.1239698492462311,1129.5,52.0,20.763765,0.4963612374958212,0.0004880651713781,0.0220921970699652,0.0,0.0,0.0,2,0.038461538461538464,0,1
seq_451,-41.253685,88.94399,85.469475,73.6785,0.5591661,0.30341747,7.8526316,3.5248914,1.6631579,0.052299242,0.231578947368421,66.30716,14.011469,0.4526315789473684,0.0,0.2631578947368421,0.7368421052631579,1,20.120642,0.2421052631578947,0.3578947368421052,0.3052631578947368,14.205318,0.077537688442211,1077.0,95.0,21.747448,0.3594215214312634,0.0051472730134379,0.0717444981405402,1.7388128005450776,0.1428571428571428,0.8571428571428571,10,0.10526315789473684,1,1
seq_459,-57.192753,84.393265,57.928986,67.06595,0.61502856,0.2414566,7.536232,2.5180507,1.2463768,0.04775992,0.1159420289855072,48.221886,5.9810095,1.0,0.217391304347826,0.2318840579710145,0.5507246376811594,1,11.411537,0.1739130434782608,0.3333333333333333,0.4057971014492754,6.9884334,0.1021105527638191,798.0,69.0,15.901933,0.0,0.0,0.0,0.0,0.0,0.0,6,0.08695652173913043,1,1
seq_259,-80.7043,66.96377,81.48212,79.91461,0.31133896,0.29248995,9.827814,3.1848094,3.5562913,0.015419463,0.5298013245033113,93.78911,13.957128,0.0794701986754966,0.0198675496688741,0.4801324503311258,0.5,1,109.28166,0.1920529801324503,0.3543046357615894,0.3576158940397351,12.636795,0.0410050251256281,3492.0,302.0,20.35312,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1
seq_024,-36.178123,95.58342,86.51145,62.303715,0.56202877,0.32027724,8.520833,4.360056,2.0416667,0.057680104,0.25,60.08083,16.441168,0.625,0.0625,0.25,0.6875,1,23.002443,0.1666666666666666,0.3333333333333333,0.375,10.983238,0.0947738693467336,1044.0,96.0,17.593351,0.0,0.0,0.0,0.0,0.0,0.0,8,0.08333333333333333,1,1
seq_322,-68.559425,60.85476,61.88275,75.709816,0.45355654,0.3402344,8.223642,3.2006724,2.172524,0.020053215,0.365814696485623,76.39149,21.942905,0.3354632587859425,0.2300319488817891,0.1964856230031949,0.5734824281150159,1,165.37682,0.2348242811501597,0.2651757188498402,0.4392971246006389,15.211048,0.0136180904522613,7257.0,626.0,30.109772,0.0217029013670937,1.587439981246615e-05,0.0039842690436849,0.0932038032557328,0.0378787878787878,0.0252525252525252,4,0.006389776357827476,1,0
seq_223,-64.87924,66.876976,68.670944,62.259537,0.58029,0.2868122,6.8679247,2.5851977,1.2075472,0.03018694,0.1660377358490566,32.546154,7.8697433,1.0,0.1660377358490566,0.0867924528301886,0.7471698113207547,1,46.5934,0.2377358490566037,0.2566037735849056,0.4490566037735849,9.839823,0.0257788944723618,3054.0,265.0,22.613579,0.0,0.0,0.0,0.0,0.0,0.0,10,0.03773584905660377,1,1
seq_158,-62.617752,62.99788,72.26095,78.19856,0.48180592,0.34145674,8.224852,3.2288282,2.5798817,0.03562908,0.3254437869822485,87.74911,16.191038,0.1834319526627219,0.1952662721893491,0.1301775147928994,0.6745562130177515,1,53.010067,0.2248520710059171,0.2958579881656805,0.3964497041420118,14.119283,0.0540703517587939,1906.5,169.0,22.54305,0.0216929479223035,1.8703987743506385e-05,0.0043248107176507,2.178730191733633,0.0252525252525252,0.0757575757575757,10,0.05917159763313609,1,1
seq_377,-65.41662,61.636974,54.839256,79.75211,0.41344026,0.33118987,8.876791,3.2728868,2.469914,0.022609612,0.3925501432664756,74.26232,19.683243,0.2292263610315186,0.2922636103151863,0.2349570200573066,0.4727793696275071,1,97.107155,0.166189111747851,0.2865329512893982,0.4727793696275071,13.970074,0.0252261306532663,3775.5,349.0,24.728218,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0028653295128939827,0,1
seq_240,-59.14178,60.644596,52.65685,71.81412,0.72298837,0.23407418,6.1643834,2.7443419,0.26027396,0.09529602,0.0547945205479452,62.29801,11.635457,0.7534246575342466,0.363013698630137,0.0,0.636986301369863,1,6.1644435,0.1438356164383561,0.2602739726027397,0.547945205479452,10.865255,0.0451758793969849,1659.0,146.0,32.532585,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0410958904109589,1,1
seq_423,-47.722134,82.017525,35.297768,74.03312,0.56020087,0.35008326,7.5228424,3.347693,1.1573604,0.037321713,0.2639593908629442,63.260162,24.647102,0.5187817258883248,0.4304568527918782,0.0375634517766497,0.531979695431472,1,151.53845,0.2710659898477157,0.2456852791878172,0.4040609137055838,17.505735,0.0071859296482412,11530.5,985.0,40.769615,0.021641436408557,2.799153410959128e-05,0.0052907026102013,1.2848830866797285,0.0227272727272727,0.1237373737373737,12,0.012182741116751269,1,0
seq_367,-29.33203,87.5913,48.891758,76.45603,0.5919397,0.3491436,6.745623,2.9427824,0.7991761,0.038747836,0.2409886714727085,61.639145,28.619265,0.5437693099897013,0.3759011328527291,0.0020597322348094,0.6220391349124614,1,115.03754,0.2378990731204943,0.243048403707518,0.4140061791967044,17.003712,0.0080904522613065,10935.0,971.0,37.025486,0.0,0.0,0.0,0.0,0.0,0.0,17,0.017507723995880537,1,0
seq_218,-69.34041,59.73321,50.250687,86.62132,0.33382288,0.3284865,9.689498,3.3932803,3.2420092,0.015987774,0.5159817351598174,89.67402,21.953178,0.1187214611872146,0.2899543378995434,0.1963470319634703,0.5136986301369864,1,146.5504,0.2077625570776255,0.2694063926940639,0.4178082191780822,9.263265,0.022110552763819,4959.0,438.0,22.00782,0.0,0.0,0.0,0.0,0.0,0.0,5,0.01141552511415525,1,0
seq_379,-72.966576,57.732605,46.72059,86.294426,0.3174713,0.30571035,9.622994,3.137561,3.2165775,0.008693503,0.5240641711229946,90.06471,18.094479,0.0962566844919786,0.3262032085561497,0.141711229946524,0.5320855614973262,1,250.0261,0.2513368983957219,0.2339572192513369,0.4211229946524064,10.621058,0.0133668341708542,8647.5,748.0,26.874561,0.0,0.0,0.0,0.0,0.0,0.0,2,0.00267379679144385,0,0
seq_098,-56.086773,70.03864,49.130688,74.71708,0.596444,0.3223299,7.037037,3.1460383,1.1005291,0.06274257,0.2063492063492063,69.16032,19.837666,0.4867724867724867,0.3439153439153439,0.037037037037037,0.6190476190476191,1,29.557892,0.1058201058201058,0.4497354497354497,0.4126984126984127,14.871537,0.0396984924623115,1959.0,189.0,24.775633,0.4177545108342446,0.0076324227663755,0.0873637382806821,0.1432160244002681,0.2,0.6,7,0.037037037037037035,1,1
seq_386,-54.018017,81.11181,57.686993,80.07064,0.41151166,0.35409498,8.908316,3.8254492,3.0085287,0.016177908,0.4285714285714285,77.26237,25.0042,0.32409381663113,0.2505330490405117,0.1833688699360341,0.5660980810234542,1,316.78262,0.2985074626865671,0.312366737739872,0.3187633262260128,16.023874,0.0085427135678391,11109.0,938.0,32.79198,0.0,0.0,0.0,0.0,0.0,0.0,6,0.006396588486140725,1,0
seq_332,-42.494625,89.312836,87.53333,58.430206,0.65913284,0.28926453,6.3010755,2.527178,1.032258,0.067894004,0.1397849462365591,58.03075,13.127817,0.6881720430107527,0.0,0.3010752688172043,0.6989247311827957,1,15.235492,0.3118279569892473,0.2473118279569892,0.3548387096774194,7.906272,0.0640201005025125,1098.0,93.0,21.096163,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1
seq_308,-36.840786,94.98639,91.115685,60.912117,0.6977697,0.3220533,5.847059,2.852659,0.98039216,0.10029084,0.1666666666666666,62.36341,24.301199,0.6529411764705882,0.1019607843137254,0.0784313725490196,0.8196078431372549,1,85.51306,0.2176470588235294,0.3176470588235294,0.4,18.482384,0.0138190954773869,5961.0,510.0,37.828716,0.0,0.0,0.0,0.0,0.0,0.0,2,0.00392156862745098,0,0
seq_209,-61.11595,65.89179,26.103065,71.83059,0.4747317,0.31969124,7.9141107,2.8380108,1.6687117,0.034590766,0.3190184049079754,77.5119,16.887049,0.2515337423312883,0.4723926380368098,0.0122699386503067,0.5153374233128835,1,34.368988,0.0674846625766871,0.3558282208588957,0.50920245398773,7.648375,0.0549246231155778,1906.5,163.0,17.559603,0.1076528362586601,0.0002017080249071,0.014202395041229,0.4524505862988091,0.0,0.4528301886792453,0,0.0,0,1
seq_052,-58.40556,90.60077,51.894444,64.515884,0.6805571,0.28167298,6.7777777,3.2898574,0.8055556,0.0970322,0.0972222222222222,62.16,12.060266,0.6666666666666666,0.1388888888888889,0.1111111111111111,0.75,1,8.557376,0.1805555555555555,0.2916666666666667,0.4722222222222222,9.050734,0.0824120603015075,819.0,72.0,22.228558,0.0,0.0,0.0,0.0,0.0,0.0,4,0.05555555555555555,1,1
seq_326,-72.331345,63.704647,20.822388,68.20024,0.6120995,0.24137196,7.1641793,1.8306897,0.23880596,0.04897888,0.0895522388059701,52.345222,5.6586847,1.0,0.5223880597014925,0.0298507462686567,0.4477611940298507,1,2.2333329,0.1791044776119403,0.2537313432835821,0.4925373134328358,5.00546,0.1033165829145728,787.5,67.0,13.232201,0.0406530514640311,0.0001192151806545,0.010918570449219,1.612848867650305,0.0163934426229508,0.4426229508196721,4,0.05970149253731343,1,1
seq_385,-89.67975,61.54754,84.29652,82.526245,0.26854554,0.26999357,11.012658,3.4686575,4.316456,0.011334367,0.5791139240506329,93.08165,6.668219,0.0253164556962025,0.0,0.560126582278481,0.439873417721519,1,123.85746,0.240506329113924,0.3037974683544304,0.3860759493670886,5.111941,0.0330150753768844,3693.0,316.0,17.882988,0.0244118324323715,2.8589411636589e-05,0.0053469067353554,1.079656825209972,0.0,0.5685131195335277,7,0.022151898734177215,1,1
